date_received,status,borough,major_category,minor_category,problem_status,problem_code,post_code,type,time_to_close
2023-01-01 20:52:33,CLOSE,MANHATTAN,PAINT/PLASTER,WALL,CLOSE,CHIPPED/PEELING/FLAKING,10034,NON EMERGENCY,17
2023-01-01 20:52:33,CLOSE,MANHATTAN,UNSANITARY CONDITION,MOLD,CLOSE,N/A,10034,EMERGENCY,17
2023-01-01 20:52:56,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11236,EMERGENCY,3
2023-01-01 20:55:08,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10032,EMERGENCY,2
2023-01-01 20:55:12,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,MICE,10472,NON EMERGENCY,17
2023-01-01 20:55:19,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11236,EMERGENCY,3
2023-01-01 20:55:51,CLOSE,BROOKLYN,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,ACCUMULATION,11211,NON EMERGENCY,116
2023-01-01 20:58:13,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10467,EMERGENCY,2
2023-01-01 20:59:30,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11236,EMERGENCY,3
2023-01-01 21:00:59,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11226,EMERGENCY,4
2023-01-01 21:01:41,CLOSE,BRONX,WATER LEAK,SLOW LEAK,CLOSE,AT WALL OR CEILING,10468,NON EMERGENCY,17
2023-01-01 21:01:41,CLOSE,BRONX,PAINT/PLASTER,CEILING,CLOSE,HOLE OR CRACKED,10468,EMERGENCY,17
2023-01-01 21:01:41,CLOSE,BRONX,PAINT/PLASTER,CEILING,CLOSE,CHIPPED/PEELING/FLAKING,10468,NON EMERGENCY,17
2023-01-01 21:01:41,CLOSE,BRONX,PAINT/PLASTER,CEILING,CLOSE,DIRTY OR UNSANITARY,10468,NON EMERGENCY,17
2023-01-01 21:02:00,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11236,EMERGENCY,3
2023-01-01 21:02:25,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,11212,EMERGENCY,2
2023-01-01 21:04:07,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11236,EMERGENCY,3
2023-01-01 21:04:22,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11385,EMERGENCY,3
2023-01-01 21:07:51,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10025,EMERGENCY,4
2023-01-01 21:12:06,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11226,EMERGENCY,3
2023-01-01 21:12:34,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,11213,EMERGENCY,3
2023-01-01 21:15:16,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10026,EMERGENCY,1
2023-01-01 21:17:56,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,10458,EMERGENCY,2
2023-01-01 21:18:48,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11377,EMERGENCY,5
2023-01-01 21:25:00,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,10468,EMERGENCY,2
2023-01-01 21:25:02,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11423,EMERGENCY,4
2023-01-01 21:25:15,CLOSE,QUEENS,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,ACCUMULATION,11423,NON EMERGENCY,4
2023-01-01 21:28:01,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11226,EMERGENCY,3
2023-01-01 21:31:47,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,11226,EMERGENCY,1
2023-01-01 21:34:48,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10452,EMERGENCY,3
2023-01-01 21:37:53,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11103,EMERGENCY,3
2023-01-01 21:40:25,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HOT WATER,11238,EMERGENCY,4
2023-01-01 21:42:59,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,11236,EMERGENCY,3
2023-01-01 21:42:59,CLOSE,BROOKLYN,ELECTRIC,WIRING,CLOSE,ILLEGAL,11236,EMERGENCY,3
2023-01-01 21:42:59,CLOSE,BROOKLYN,APPLIANCE,ELECTRIC/GAS RANGE,CLOSE,NO GAS OR ELECTRICITY,11236,NON EMERGENCY,3
2023-01-01 21:43:19,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,11212,EMERGENCY,4
2023-01-01 21:43:23,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11219,EMERGENCY,3
2023-01-01 21:45:39,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10457,EMERGENCY,3
2023-01-01 21:46:04,CLOSE,MANHATTAN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,10027,EMERGENCY,2
2023-01-01 21:46:17,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,11212,EMERGENCY,4
2023-01-01 21:50:08,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,11220,EMERGENCY,3
2023-01-01 21:50:32,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,10456,EMERGENCY,1
2023-01-01 21:54:00,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11236,EMERGENCY,3
2023-01-01 21:54:16,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,10468,EMERGENCY,2
2023-01-01 21:56:57,CLOSE,BRONX,ELECTRIC,LIGHTING,CLOSE,DIMS OR FLICKERS,10458,NON EMERGENCY,13
2023-01-01 21:58:44,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11233,EMERGENCY,6
2023-01-01 21:59:19,CLOSE,BROOKLYN,ELECTRIC,POWER OUTAGE,CLOSE,MULTIPLE ROOMS OR AREAS,11236,NON EMERGENCY,23
2023-01-01 22:01:42,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11355,EMERGENCY,3
2023-01-01 22:04:01,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10462,EMERGENCY,2
2023-01-01 22:06:04,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HOT WATER,10460,EMERGENCY,2
2023-01-01 22:12:18,CLOSE,BRONX,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,ACCUMULATION,10467,NON EMERGENCY,24
2023-01-01 22:15:26,CLOSE,MANHATTAN,PAINT/PLASTER,CEILING,CLOSE,COLLAPSING OR FALLING,10025,IMMEDIATE EMERGENCY,3
2023-01-01 22:15:47,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HOT WATER,10459,EMERGENCY,3
2023-01-01 22:19:12,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,10468,EMERGENCY,3
2023-01-01 22:20:00,CLOSE,BROOKLYN,WATER LEAK,HEAVY FLOW,CLOSE,AT WALL OR CEILING,11213,EMERGENCY,14
2023-01-01 22:23:43,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10026,EMERGENCY,1
2023-01-01 22:29:29,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,11221,EMERGENCY,3
2023-01-01 22:30:49,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11105,EMERGENCY,3
2023-01-01 22:32:27,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10075,EMERGENCY,3
2023-01-01 22:33:36,CLOSE,BRONX,WATER LEAK,SLOW LEAK,CLOSE,AT WALL OR CEILING,10467,NON EMERGENCY,116
2023-01-01 22:33:36,CLOSE,BRONX,GENERAL,CABINET,CLOSE,DAMAGED OR MISSING,10467,NON EMERGENCY,116
2023-01-01 22:34:34,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10024,EMERGENCY,1
2023-01-01 22:35:49,CLOSE,QUEENS,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,11367,EMERGENCY,2
2023-01-01 22:36:14,CLOSE,BROOKLYN,WATER LEAK,SLOW LEAK,CLOSE,AT WALL OR CEILING,11216,NON EMERGENCY,38
2023-01-01 22:36:14,CLOSE,BROOKLYN,UNSANITARY CONDITION,MOLD,CLOSE,N/A,11216,EMERGENCY,38
2023-01-01 22:38:41,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10459,EMERGENCY,3
2023-01-01 22:39:01,CLOSE,BROOKLYN,WATER LEAK,DAMP SPOT,CLOSE,FROM WALL OR CEILING,11216,NON EMERGENCY,38
2023-01-01 22:39:01,CLOSE,BROOKLYN,UNSANITARY CONDITION,MOLD,CLOSE,N/A,11216,EMERGENCY,38
2023-01-01 22:39:35,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,10024,EMERGENCY,2
2023-01-01 22:39:35,CLOSE,MANHATTAN,PLUMBING,WATER SUPPLY,CLOSE,LOW WATER PRESSURE,10024,NON EMERGENCY,2
2023-01-01 22:40:03,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10024,EMERGENCY,1
2023-01-01 22:41:42,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11212,EMERGENCY,2
2023-01-01 22:43:37,CLOSE,BRONX,APPLIANCE,ELECTRIC/GAS RANGE,CLOSE,PILOT LIGHT OUT,10475,NON EMERGENCY,18
2023-01-01 22:47:28,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11236,EMERGENCY,3
2023-01-01 22:47:42,CLOSE,BROOKLYN,ELEVATOR,MAINTENANCE,CLOSE,LIGHT FIXTURE BROKEN,11212,NON EMERGENCY,75
2023-01-01 22:49:44,CLOSE,BROOKLYN,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,ACCUMULATION,11211,NON EMERGENCY,116
2023-01-01 22:51:01,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11236,EMERGENCY,3
2023-01-01 22:52:40,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10457,EMERGENCY,2
2023-01-01 22:54:39,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11236,EMERGENCY,3
2023-01-01 22:57:09,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10024,EMERGENCY,2
2023-01-01 22:59:34,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10024,EMERGENCY,2
2023-01-01 22:59:47,CLOSE,MANHATTAN,PLUMBING,WATER SUPPLY,CLOSE,NO HOT WATER,10024,EMERGENCY,42
2023-01-01 22:59:47,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10024,EMERGENCY,42
2023-01-01 23:00:30,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11236,EMERGENCY,3
2023-01-01 23:02:05,CLOSE,BRONX,FLOORING/STAIRS,FLOOR,CLOSE,SAGGING OR SLOPING,10472,EMERGENCY,8
2023-01-01 23:02:05,CLOSE,BRONX,WATER LEAK,DAMP SPOT,CLOSE,FROM WALL OR CEILING,10472,NON EMERGENCY,8
2023-01-01 23:02:05,CLOSE,BRONX,UNSANITARY CONDITION,MOLD,CLOSE,N/A,10472,EMERGENCY,8
2023-01-01 23:02:05,CLOSE,BRONX,PAINT/PLASTER,WALL,CLOSE,BULGING/HOLE/CRACKED,10472,NON EMERGENCY,8
2023-01-01 23:03:04,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11103,EMERGENCY,3
2023-01-01 23:04:40,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11236,EMERGENCY,3
2023-01-01 23:09:28,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10452,EMERGENCY,1
2023-01-01 23:10:24,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HOT WATER,10457,EMERGENCY,3
2023-01-01 23:10:40,CLOSE,BRONX,PLUMBING,TOILET,CLOSE,BOWL STOPPED UP,10472,EMERGENCY,27
2023-01-01 23:10:52,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,10461,EMERGENCY,2
2023-01-01 23:11:41,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11236,EMERGENCY,3
2023-01-01 23:14:16,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11416,EMERGENCY,5
2023-01-01 23:15:16,CLOSE,MANHATTAN,UNSANITARY CONDITION,PESTS,CLOSE,MICE,10019,NON EMERGENCY,42
2023-01-01 23:17:47,CLOSE,BRONX,PLUMBING,STEAM PIPE/RISER,CLOSE,CRACKED OR BROKEN,10461,IMMEDIATE EMERGENCY,2
2023-01-01 23:18:26,CLOSE,BRONX,DOOR/WINDOW,WINDOW PANE,CLOSE,GLASS BROKEN OR MISSING,10455,EMERGENCY,16
2023-01-01 23:18:49,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11203,EMERGENCY,3
2023-01-01 23:20:18,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11207,EMERGENCY,3
2023-01-01 23:21:13,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10034,EMERGENCY,3
2023-01-01 23:24:05,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10040,EMERGENCY,1
2023-01-01 23:26:57,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11223,EMERGENCY,3
2023-01-01 23:28:00,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,10468,EMERGENCY,1
2023-01-01 23:33:04,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10470,EMERGENCY,1
2023-01-01 23:34:55,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10024,EMERGENCY,2
2023-01-01 23:39:47,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11226,EMERGENCY,3
2023-01-01 23:40:22,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,MICE,10461,NON EMERGENCY,18
2023-01-01 23:40:56,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,10024,EMERGENCY,3
2023-01-01 23:42:10,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,10473,EMERGENCY,1
2023-01-01 23:44:36,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11226,EMERGENCY,2
2023-01-01 23:46:15,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10027,EMERGENCY,1
2023-01-01 23:48:07,CLOSE,MANHATTAN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,10032,EMERGENCY,2
2023-01-01 23:56:48,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,11225,EMERGENCY,3
2023-01-01 23:57:00,CLOSE,QUEENS,WATER LEAK,HEAVY FLOW,CLOSE,AT WALL OR CEILING,11379,EMERGENCY,8
2023-01-01 23:58:42,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,11225,EMERGENCY,3
2023-01-02 00:00:24,CLOSE,QUEENS,PAINT/PLASTER,CEILING,CLOSE,COLLAPSING OR FALLING,11379,IMMEDIATE EMERGENCY,4
2023-01-02 00:03:27,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10024,EMERGENCY,2
2023-01-02 00:03:52,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10024,EMERGENCY,2
2023-01-02 00:08:44,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10467,EMERGENCY,2
2023-01-02 00:09:52,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10461,EMERGENCY,3
2023-01-02 00:16:18,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10470,EMERGENCY,1
2023-01-02 00:17:06,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,11203,EMERGENCY,2
2023-01-02 00:20:36,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,10463,EMERGENCY,3
2023-01-02 00:38:30,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,11203,EMERGENCY,3
2023-01-02 00:41:31,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10467,EMERGENCY,2
2023-01-02 00:45:42,CLOSE,BROOKLYN,UNSANITARY CONDITION,MOLD,CLOSE,N/A,11203,EMERGENCY,34
2023-01-02 00:45:42,CLOSE,BROOKLYN,PLUMBING,WATER SUPPLY,CLOSE,LOW WATER PRESSURE,11203,NON EMERGENCY,34
2023-01-02 00:45:42,CLOSE,BROOKLYN,PLUMBING,TOILET,CLOSE,NO WATER,11203,EMERGENCY,34
2023-01-02 00:45:42,CLOSE,BROOKLYN,PAINT/PLASTER,WALL,CLOSE,CHIPPED/PEELING/FLAKING,11203,NON EMERGENCY,34
2023-01-02 00:45:42,CLOSE,BROOKLYN,FLOORING/STAIRS,FLOOR,CLOSE,HOLE IN WALKING AREA,11203,EMERGENCY,34
2023-01-02 00:51:46,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10456,EMERGENCY,4
2023-01-02 00:54:01,CLOSE,BRONX,UNSANITARY CONDITION,MOLD,CLOSE,N/A,10458,EMERGENCY,2
2023-01-02 00:54:44,CLOSE,BROOKLYN,UNSANITARY CONDITION,PESTS,CLOSE,BED BUGS,11207,EMERGENCY,46
2023-01-02 00:55:36,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10468,EMERGENCY,1
2023-01-02 00:56:29,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11230,EMERGENCY,3
2023-01-02 00:56:36,CLOSE,QUEENS,SAFETY,FIRE ESCAPE,CLOSE,WINDOW BROKEN OR BLOCKED,11355,EMERGENCY,2
2023-01-02 01:03:53,CLOSE,QUEENS,WATER LEAK,HEAVY FLOW,CLOSE,FROM WALL OR CEILING,11379,EMERGENCY,5
2023-01-02 01:03:53,CLOSE,QUEENS,UNSANITARY CONDITION,PESTS,CLOSE,MICE,11379,NON EMERGENCY,5
2023-01-02 01:03:53,CLOSE,QUEENS,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,ACCUMULATION,11379,NON EMERGENCY,5
2023-01-02 01:03:53,CLOSE,QUEENS,PLUMBING,WATER SUPPLY,CLOSE,LOW WATER PRESSURE,11379,NON EMERGENCY,5
2023-01-02 01:03:53,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11226,EMERGENCY,3
2023-01-02 01:04:59,CLOSE,QUEENS,WATER LEAK,HEAVY FLOW,CLOSE,FROM WALL OR CEILING,11379,EMERGENCY,3
2023-01-02 01:04:59,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10470,EMERGENCY,1
2023-01-02 01:06:57,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10462,EMERGENCY,1
2023-01-02 01:08:26,CLOSE,QUEENS,PAINT/PLASTER,CEILING,CLOSE,COLLAPSING OR FALLING,11379,IMMEDIATE EMERGENCY,4
2023-01-02 01:11:35,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10024,EMERGENCY,2
2023-01-02 01:12:57,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10452,EMERGENCY,1
2023-01-02 01:14:11,CLOSE,MANHATTAN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,10032,EMERGENCY,2
2023-01-02 01:14:36,CLOSE,QUEENS,UNSANITARY CONDITION,PESTS,CLOSE,MICE,11372,NON EMERGENCY,3
2023-01-02 01:14:36,CLOSE,QUEENS,ELECTRIC,LIGHTING,CLOSE,FIXTURE MISSING/HANGING/LOOSE,11372,NON EMERGENCY,3
2023-01-02 01:14:36,CLOSE,QUEENS,UNSANITARY CONDITION,PESTS,CLOSE,ROACHES,11372,NON EMERGENCY,3
2023-01-02 01:14:53,CLOSE,BRONX,PLUMBING,WATER SUPPLY,CLOSE,NO WATER,10452,IMMEDIATE EMERGENCY,3
2023-01-02 01:15:27,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10467,EMERGENCY,3
2023-01-02 01:18:03,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11203,EMERGENCY,4
2023-01-02 01:19:25,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10463,EMERGENCY,2
2023-01-02 01:19:50,CLOSE,QUEENS,UNSANITARY CONDITION,PESTS,CLOSE,OTHER,11379,NON EMERGENCY,33
2023-01-02 01:19:50,CLOSE,QUEENS,UNSANITARY CONDITION,MOLD,CLOSE,N/A,11379,EMERGENCY,33
2023-01-02 01:19:59,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,11379,EMERGENCY,3
2023-01-02 01:19:59,CLOSE,QUEENS,PLUMBING,BATHTUB/SHOWER,CLOSE,LEAKING INTO OTHER APARTMENT,11379,EMERGENCY,3
2023-01-02 01:19:59,CLOSE,QUEENS,PLUMBING,STEAM PIPE/RISER,CLOSE,LEAKING,11379,IMMEDIATE EMERGENCY,3
2023-01-02 01:19:59,CLOSE,QUEENS,PLUMBING,WATER SUPPLY,CLOSE,NO WATER,11379,IMMEDIATE EMERGENCY,3
2023-01-02 01:25:07,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10026,EMERGENCY,1
2023-01-02 01:25:46,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10463,EMERGENCY,1
2023-01-02 01:41:04,CLOSE,QUEENS,PLUMBING,WATER SUPPLY,CLOSE,NO WATER,11379,IMMEDIATE EMERGENCY,2
2023-01-02 01:54:42,CLOSE,QUEENS,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HOT WATER,11412,EMERGENCY,5
2023-01-02 01:55:15,CLOSE,BRONX,UNSANITARY CONDITION,MOLD,CLOSE,N/A,10458,EMERGENCY,2
2023-01-02 02:15:51,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10026,EMERGENCY,1
2023-01-02 02:21:29,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,11221,EMERGENCY,3
2023-01-02 02:29:03,CLOSE,STATEN ISLAND,UNSANITARY CONDITION,PESTS,CLOSE,ROACHES,10304,NON EMERGENCY,5
2023-01-02 02:29:03,CLOSE,STATEN ISLAND,FLOORING/STAIRS,FLOOR,CLOSE,SAGGING OR SLOPING,10304,EMERGENCY,5
2023-01-02 02:41:53,CLOSE,MANHATTAN,UNSANITARY CONDITION,PESTS,CLOSE,ROACHES,10025,NON EMERGENCY,2
2023-01-02 02:42:32,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10023,EMERGENCY,3
2023-01-02 02:45:04,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11208,EMERGENCY,3
2023-01-02 02:45:35,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10025,EMERGENCY,1
2023-01-02 02:50:10,CLOSE,QUEENS,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,11358,EMERGENCY,5
2023-01-02 02:53:23,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,10451,EMERGENCY,2
2023-01-02 03:07:20,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,10458,EMERGENCY,3
2023-01-02 03:13:49,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11225,EMERGENCY,3
